date,image,đường trước nhà,số tầng,số phòng ngủ,chỗ để xe,diện tích,kích thước,hướng nhà,giá,địa chỉ
28/09/2020,/files/properties/2020/7/9/thumbnails/0ban-chcc-mandarin-garden-huong-bc-dong-nam-tang-trung-vi-tri-dep-nhat-khu-day-du-noi-that.jpg,30m,18 lầu,3 phòng ngủ,NULL, 128 m vuông, ---, Đông Nam, 6 tỷ ,"Đường Hoàng Minh Giám, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội"

28/09/2020,/files/properties/2020/7/19/thumbnails/06577354-4254-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,NULL,3 phòng ngủ,NULL, 100 m vuông, ---, _," 3,2 tỷ ","Đường Việt Hưng, Phường Đức Giang, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/default.jpg,3m,1 lầu,2 phòng ngủ,NULL, 93 m vuông, ---, Bắc," 3,2 tỷ ","Đường Trường Chinh, Phường Phương Mai, Quận Đống Đa, Hà Nội"

28/09/2020,/files/properties/2020/6/7/thumbnails/03862924-1708-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,18 lầu,2 phòng ngủ,chỗ để xe, 68 m vuông, ---, Đông Nam," 1,2 tỷ ","Phố Huỳnh Văn Nghệ, Phường Sài Đồng, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2020/9/9/thumbnails/23922908-0736-ban-can-ho-chung-cu-quan-long-bien-gia-re.jpg,47m,24 lầu,2 phòng ngủ,chỗ để xe, 86 m vuông, ---, Đông Nam," 24,7 triệu / m","Đường Sài Đồng, Phường Việt Hưng, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2020/9/8/thumbnails/53920013-5039-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,70m,25 lầu,2 phòng ngủ,chỗ để xe, 72 m vuông, ---, _," 24,7 triệu / m","Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2019/12/26/thumbnails/15284245-2658-ban-can-ho-chung-cu-quan-long-bien.jpg,74m,25 lầu,3 phòng ngủ,chỗ để xe, 92 m vuông, ---, Đông Nam, 24 triệu / m,"Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2020/4/27/thumbnails/06079448-4103-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,40m,25 lầu,2 phòng ngủ,chỗ để xe, 72 m vuông, ---, Tây Nam, 34 triệu / m,"Đường Cổ Linh, Phường Bồ Đề, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2020/5/5/thumbnails/06108247-1723-ban-can-ho-chung-cu-quan-long-bien.jpg,47m,2 lầu,2 phòng ngủ,chỗ để xe, 72 m vuông, ---, Đông Nam," 2,4 tỷ ","Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2019/6/18/thumbnails/20190618_090242_4291319_0.jpg,70m,27 lầu,2 phòng ngủ,chỗ để xe, 54 m vuông, ---, Đông Nam," 1,4 tỷ ","Đường Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội"

28/09/2020,/files/properties/2019/6/18/thumbnails/20190618_085302_3581594_5.jpg,NULL,27 lầu,3 phòng ngủ,chỗ để xe, 79 m vuông, ---, _, 2 tỷ ,"Đường Quốc lộ 5, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội"

28/09/2020,/files/properties/2018/8/14/thumbnails/20180814_095137_3357624_0.jpg,NULL,27 lầu,3 phòng ngủ,chỗ để xe, 74 m vuông, ---, _," 2,1 tỷ ","Đường Kiêu Kỵ, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội"

28/09/2020,/files/properties/2019/10/16/thumbnails/20191016_103708_3420120_0.jpg,40m,21 lầu,2 phòng ngủ,chỗ để xe, 50 m vuông, ---, Đông Nam, 19 triệu / m,"Đường Phúc Lợi, Phường Giang Biên, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2019/10/16/thumbnails/20191016_103203_3430494_0.jpg,35m,21 lầu,2 phòng ngủ,chỗ để xe, 50 m vuông, ---, _," 18,3 triệu / m","Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2018/8/29/thumbnails/20180829_112751_3413319_0.jpg,40m,22 lầu,2 phòng ngủ,chỗ để xe, 50 m vuông, ---, Đông Nam, 980 triệu ,"Đường Phúc Lợi, Phường Giang Biên, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2019/10/16/thumbnails/20191016_102012_3260652_0.jpg,40m,19 lầu,2 phòng ngủ,NULL, 100 m vuông, ---, Đông Nam," 2,9 tỷ ","Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2020/4/1/thumbnails/5can-ngoai-giao-northern-diamond-nhan-nha-o-ngay-can-ho-5sao-doi-dien-aeon-mall-.jpg,40m,19 lầu,3 phòng ngủ,chỗ để xe, 174 m vuông, ---, Đông Nam," 4,35 tỷ ","Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2018/7/18/thumbnails/20180718_045041_3260622_0.jpg,20m,18 lầu,2 phòng ngủ,chỗ để xe, 58 m vuông, ---, _," 1,6 tỷ ","Đường Thượng Thanh, Phường Thượng Thanh, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2020/4/1/thumbnails/53468261-0319-ban-can-ho-chung-cu-quan-long-bien.jpg,20m,18 lầu,2 phòng ngủ,chỗ để xe, 69 m vuông, ---, Đông Nam," 1,6 tỷ ","Đường Quốc lộ 5, Phường Thượng Thanh, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2019/10/16/thumbnails/20191016_101016_3262244_0.jpg,20m,17 lầu,2 phòng ngủ,chỗ để xe, 61 m vuông, ---, Đông Nam," 1,8 tỷ ","Đường Việt Hưng, Phường Giang Biên, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2019/10/16/thumbnails/20191016_113354_3366840_0.jpg,NULL,9 lầu,3 phòng ngủ,NULL, 61 m vuông, ---, Đông Nam," 1,5 tỷ ","Đường Đoàn Khuê, Phường Việt Hưng, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/2020/9/22/thumbnails/06976172-2139-ban-can-ho-chung-cu-quan-long-bien-gia-re.jpg,NULL,NULL,2 phòng ngủ,chỗ để xe, 83 m vuông, ---, _," 1,909 tỷ ","Phường Ngọc Lâm, Quận Long Biên, Hà Nội"

28/09/2020,/files/properties/default.jpg,4m,1 lầu,2 phòng ngủ,NULL, 60 m vuông, ---, Bắc," 1,25 tỷ ","Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội"

28/09/2020,/files/properties/2020/7/18/thumbnails/06572050-3930-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,NULL,3 phòng ngủ,chỗ để xe, 106 m vuông, ---, Đông Nam," 4,1 tỷ ","Đường Hàm Nghi, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội"

28/09/2020,/files/properties/2020/7/24/thumbnails/06613541-1524-ban-can-ho-chung-cu-quan-nam-tu-liem-gia-re.jpg,NULL,NULL,3 phòng ngủ,chỗ để xe, 76 m vuông, ---, Tây Bắc," 2,56 tỷ ","Đường Đại Lộ Thăng Long, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội"

28/09/2020,/files/properties/2020/7/20/thumbnails/06583329-0417-ban-nha-mat-tien-quan-thanh-xuan-gia-re.jpg,3m,5 lầu,10 phòng ngủ,NULL, 48 m vuông, ---, Đông Nam," 4,4 tỷ ","Phố Phùng Khoang, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội"

28/09/2020,/files/properties/default.jpg,3m,7 lầu,45 phòng ngủ,NULL, 170 m vuông, ---, Đông Nam, 21 tỷ ,"Đường Lương Thế Vinh, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội"

28/09/2020,/files/properties/2020/4/25/thumbnails/06073155-0707-ban-nha-mat-tien-ha-noi-chinh-chu.jpg,3m,7 lầu,19 phòng ngủ,NULL, 80 m vuông, ---, Đông Bắc," 8,3 tỷ ","Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội"

28/09/2020,/files/properties/2020/8/6/thumbnails/06695556-1457-ban-can-ho-chung-cu-quan-bac-tu-liem-chinh-chu.jpg,NULL,10 lầu,3 phòng ngủ,NULL, 102 m vuông, ---, _," 2,75 tỷ ","Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội"

28/09/2020,/files/properties/2020/8/7/thumbnails/06700366-4016-ban-can-ho-chung-cu-quan-hoang-mai-gia-re.jpg,NULL,NULL,1 phòng ngủ,NULL, 82 m vuông, ---, _," 2,2 tỷ ","Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội"

28/09/2020,/files/properties/2020/8/11/thumbnails/20200811_083327_90550_2.jpg,30m,16 lầu,3 phòng ngủ,chỗ để xe, 133 m vuông, ---, _," 3,6 tỷ ","Đường Trần Hữu Dực, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội"

28/09/2020,/files/properties/2020/9/4/thumbnails/20200904_081032_90550_0.jpg,30m,28 lầu,3 phòng ngủ,chỗ để xe, 133 m vuông, ---, _," 29,5 triệu / m","Đường Trần Hữu Dực, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"

28/09/2020,/files/properties/2020/5/19/thumbnails/06185622-5512-ban-can-ho-chung-cu-quan-dong-da-chinh-chu.jpg,NULL,7 lầu,1 phòng ngủ,chỗ để xe, 26 m vuông, ---, _, 600 triệu ,"Phố Chợ Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"

28/09/2020,/files/properties/2020/4/29/thumbnails/06084883-1443-ban-can-ho-chung-cu-quan-thanh-xuan.jpg,NULL,20 lầu,3 phòng ngủ,NULL, 120 m vuông, ---, _," 4,3 tỷ ","Đường Hoàng Đạo Thúy, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội"

28/09/2020,/files/properties/2020/3/5/thumbnails/05878399-5709-ban-can-ho-chung-cu-quan-cau-giay-chinh-chu.jpg,NULL,8 lầu,2 phòng ngủ,NULL, 105 m vuông, ---, _, 25 triệu / m,"Đường Lê Văn Lương, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội"

28/09/2020,/files/properties/2020/3/4/thumbnails/05871043-2725-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,5 lầu,3 phòng ngủ,NULL, 132 m vuông, ---, _, 26 triệu / m,"Đường Thành Thái, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"

28/09/2020,/files/properties/2020/5/14/thumbnails/06157659-1839-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,18 lầu,2 phòng ngủ,NULL, 92 m vuông, ---, _," 5,1 tỷ ","Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội"

28/09/2020,/files/properties/2020/5/5/thumbnails/06105601-1530-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,18 lầu,3 phòng ngủ,NULL, 127 m vuông, ---, _, 7 tỷ ,"Phố Nam Cao, Phường Giảng Võ, Quận Ba Đình, Hà Nội"

28/09/2020,/files/properties/2020/4/29/thumbnails/06088369-3052-ban-can-ho-chung-cu-quan-cau-giay-chinh-chu.jpg,NULL,10 lầu,2 phòng ngủ,NULL, 62 m vuông, ---, _," 1,76 tỷ ","Đường Nguyễn Chánh, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội"

28/09/2020,/files/properties/2020/4/27/thumbnails/06078988-3349-ban-can-ho-chung-cu-quan-thanh-xuan-chinh-chu.jpg,NULL,12 lầu,1 phòng ngủ,NULL, 64 m vuông, ---, _, 28 triệu / m,"Đường Hoàng Đạo Thúy, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội"

28/09/2020,/files/properties/2020/4/29/thumbnails/06088297-1946-ban-can-ho-chung-cu-quan-cau-giay-gia-re.jpg,NULL,20 lầu,3 phòng ngủ,NULL, 144 m vuông, ---, _," 4,35 tỷ ","Phố Dương Đình Nghệ, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội"

28/09/2020,/files/properties/2020/7/1/thumbnails/06454287-5250-ban-can-ho-chung-cu-quan-thanh-xuan.jpg,NULL,10 lầu,2 phòng ngủ,NULL, 83 m vuông, ---, _," 2,15 tỷ ","Đường Vũ Trọng Phụng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội"

28/09/2020,/files/properties/2020/3/4/thumbnails/05871007-2358-ban-can-ho-chung-cu-quan-cau-giay-gia-re.jpg,NULL,6 lầu,3 phòng ngủ,NULL, 103 m vuông, ---, _," 3,2 tỷ ","Phố Trần Đăng Ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"

28/09/2020,/files/properties/2020/7/30/thumbnails/0ban-can-ho-duplex-cao-cap-tai-trung-hoa-nhan-chinh-229m2-nha-rat-dep-full-noi-that-nhap.jpg,NULL,17 lầu,3 phòng ngủ,NULL, 229 m vuông, ---, _," 10,5 tỷ ","Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội"

28/09/2020,/files/properties/2020/9/16/thumbnails/06938815-3346-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,3 lầu,1 phòng ngủ,NULL, 30 m vuông, ---, _, 650 triệu ,"Phố Tây Sơn, Phường Trung Liệt, Quận Đống Đa, Hà Nội"

28/09/2020,/files/properties/default.jpg,NULL,NULL,NULL,NULL, 31 m vuông, ---, _, 620 triệu ,"Đường Ven Hồ, Phường Xuân La, Quận Tây Hồ, Hà Nội"

28/09/2020,/files/properties/2020/9/14/thumbnails/06922464-0319-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,4 lầu,2 phòng ngủ,NULL, 46 m vuông, ---, _, 800 triệu ,"Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"

28/09/2020,/files/properties/2020/9/17/thumbnails/06947250-4516-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,3 lầu,1 phòng ngủ,NULL, 33 m vuông, ---, _, 650 triệu ,"Đường Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội"

28/09/2020,/files/properties/2020/9/7/thumbnails/06877738-1046-ban-can-ho-chung-cu-quan-cau-giay.jpg,NULL,6 lầu,1 phòng ngủ,NULL, 27 m vuông, ---, _, 550 triệu ,"Đường Phạm Hùng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"

28/09/2020,/files/properties/default.jpg,NULL,3 lầu,1 phòng ngủ,NULL, 33 m vuông, ---, _, 552 triệu ,"Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội"

28/09/2020,/files/properties/2020/6/18/thumbnails/06373287-4808-ban-can-ho-chung-cu-quan-ba-dinh.jpg,NULL,5 lầu,1 phòng ngủ,NULL, 35 m vuông, ---, _, 600 triệu ,"Phố Giang Văn Minh, Phường Giảng Võ, Quận Ba Đình, Hà Nội"

28/09/2020,/files/properties/2020/7/7/thumbnails/06492711-3315-ban-can-ho-chung-cu-quan-nam-tu-liem-gia-re.jpg,NULL,5 lầu,1 phòng ngủ,NULL, 33 m vuông, ---, _, 550 triệu ,"Đường Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội"

28/09/2020,/files/properties/2019/10/28/thumbnails/05353539-5651-ban-can-ho-chung-cu-quan-tay-ho.jpg,NULL,5 lầu,1 phòng ngủ,NULL, 35 m vuông, ---, _, 850 triệu ,"Phố Trích Sài, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội"

28/09/2020,/files/properties/2020/8/12/thumbnails/06728256-2002-ban-can-ho-chung-cu-quan-cau-giay.jpg,NULL,8 lầu,1 phòng ngủ,NULL, 30 m vuông, ---, _, 650 triệu ,"Phố Trần Bình, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"

28/09/2020,/files/properties/default.jpg,NULL,5 lầu,2 phòng ngủ,NULL, 45 m vuông, ---, _, 800 triệu ,"Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội"

28/09/2020,/files/properties/2020/8/18/thumbnails/06762505-3900-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,2 lầu,2 phòng ngủ,NULL, 40 m vuông, ---, _, 485 triệu ,"Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội"

28/09/2020,/files/properties/2020/6/11/thumbnails/06325549-5454-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,5 lầu,1 phòng ngủ,NULL, 32 m vuông, ---, _, 500 triệu ,"Đường Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội"

28/09/2020,/files/properties/default.jpg,NULL,1 lầu,2 phòng ngủ,NULL, 46 m vuông, ---, _, 740 triệu ,"Đường Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội"

28/09/2020,/files/properties/2017/12/11/thumbnails/20171211_022257_2638466_0.jpg,NULL,6 lầu,1 phòng ngủ,NULL, 35 m vuông, ---, _, 615 triệu ,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội"

28/09/2020,/files/properties/default.jpg,NULL,6 lầu,1 phòng ngủ,NULL, 35 m vuông, ---, _, 800 triệu ,"Đường Tây Hồ, Phường Bưởi, Quận Tây Hồ, Hà Nội"

28/09/2020,/files/properties/default.jpg,NULL,6 lầu,1 phòng ngủ,NULL, 33 m vuông, ---, _, 600 triệu ,"Phố Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội"

28/09/2020,/files/properties/default.jpg,NULL,3 lầu,1 phòng ngủ,NULL, 35 m vuông, ---, _, 800 triệu ,"Phố Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội"

28/09/2020,/files/properties/default.jpg,NULL,5 lầu,2 phòng ngủ,NULL, 42 m vuông, ---, _, 750 triệu ,"Đường Đức Thắng, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội"

28/09/2020,/files/properties/2020/6/12/thumbnails/06336685-0414-ban-can-ho-chung-cu-quan-nam-tu-liem.jpg,NULL,5 lầu,1 phòng ngủ,NULL, 35 m vuông, ---, _, 500 triệu ,"Đường Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội"

28/09/2020,/files/properties/default.jpg,NULL,NULL,NULL,NULL, 48 m vuông, ---, _, 890 triệu ,"Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội"

28/09/2020,/files/properties/2020/7/13/thumbnails/06533245-1245-ban-can-ho-chung-cu-quan-cau-giay-gia-re.jpg,NULL,15 lầu,2 phòng ngủ,NULL, 70 m vuông, ---, _," 2,2 tỷ ","Đường Phạm Văn Đồng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"

28/09/2020,/files/properties/2020/9/28/thumbnails/07015904-5258-ban-can-ho-chung-cu-quan-cau-giay-chinh-chu.jpg,NULL,NULL,2 phòng ngủ,NULL, 67 m vuông, ---, Tây Nam," 1,8 tỷ ","Đường Nguyễn Thị Định, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội"

28/09/2020,/files/properties/default.jpg,NULL,21 lầu,2 phòng ngủ,NULL, 80 m vuông, ---, _, 30 triệu / m,"Đường Nguyễn Văn Huyên, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội"

28/09/2020,/files/properties/2020/4/27/thumbnails/06080442-1927-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,29 lầu,2 phòng ngủ,NULL, 52 m vuông, ---, Đông," 1,4 tỷ ","Đường Trần Thủ Độ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội"

28/09/2020,/files/properties/2018/6/26/thumbnails/20180626_042008_3177993_0.jpg,NULL,16 lầu,2 phòng ngủ,NULL, 88 m vuông, ---, _, 60 triệu / m,"Đường Đặng Thai Mai, Phường Quảng An, Quận Tây Hồ, Hà Nội"

28/09/2020,/files/properties/2019/2/25/thumbnails/20190225_040905_4029788_0.jpg,NULL,21 lầu,2 phòng ngủ,NULL, 68 m vuông, ---, _, 27 triệu / m,"Đường Thượng Thụy, Phường Phú Thượng, Quận Tây Hồ, Hà Nội"

28/09/2020,/files/properties/2019/5/14/thumbnails/20190514_021436_4415056_0.jpg,NULL,12 lầu,2 phòng ngủ,NULL, 84 m vuông, ---, Đông Nam, 40 triệu / m,"Đường Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội"

28/09/2020,/files/properties/2020/9/28/thumbnails/07015805-4413-ban-can-ho-chung-cu-ha-noi.jpg,NULL,NULL,2 phòng ngủ,NULL, 58 m vuông, ---, _," 2,7 tỷ ","Đường Âu Cơ, Phường Phú Thượng, Quận Tây Hồ, Hà Nội"

28/09/2020,/files/properties/2020/9/28/thumbnails/0can-ho-chung-cu-tecco-thanh-tri-3pn-134m-chi-tu-600tr-30-nhan-nha-o-ngay.jpg,NULL,NULL,4 phòng ngủ,NULL, 134 m vuông, ---, Đông Nam," 2,3 tỷ ","Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội"

28/09/2020,/files/properties/default.jpg,NULL,NULL,NULL,NULL, 128 m vuông, ---, _, 30 triệu / m,"Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội"

28/09/2020,/files/properties/2017/5/9/thumbnails/20170509_025944_2035957_0.jpg,NULL,12 lầu,3 phòng ngủ,NULL, 123 m vuông, ---, _, 27 triệu / m,"Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội"

28/09/2020,/files/properties/2020/9/28/thumbnails/20200928_021005_591792_0.jpg,NULL,NULL,3 phòng ngủ,NULL, 113 m vuông, ---, _," 3,3 tỷ ","Đường Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội"

28/09/2020,/files/properties/2020/7/11/thumbnails/20200711_100918_256311_3.jpg,NULL,12 lầu,2 phòng ngủ,NULL, 67 m vuông, ---, _," 1,698 tỷ ","Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội"

28/09/2020,/files/properties/2020/9/4/thumbnails/20200904_104950_256311_0.jpg,NULL,20 lầu,2 phòng ngủ,NULL, 60 m vuông, ---, _, 2 tỷ ,"Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội"

28/09/2020,/files/properties/2020/9/4/thumbnails/20200904_113408_256311_3.jpg,NULL,20 lầu,2 phòng ngủ,NULL, 55 m vuông, ---, _," 1,96 tỷ ","Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội"

28/09/2020,/files/properties/2020/5/12/thumbnails/20200512_044254_256311_3.jpg,NULL,9 lầu,2 phòng ngủ,NULL, 52 m vuông, ---, _," 1,4 tỷ ","Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội"

28/09/2020,/files/properties/2020/9/28/thumbnails/06995079-3621-ban-can-ho-chung-cu-ha-noi.jpg,12m,10 lầu,4 phòng ngủ,NULL, 169 m vuông, ---, _," 4,61 tỷ ","Đường Phúc Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội"

28/09/2020,/files/properties/2020/6/11/thumbnails/04205486-3553-ban-can-ho-chung-cu-quan-dong-da-chinh-chu.jpg,NULL,3 lầu,1 phòng ngủ,chỗ để xe, 25 m vuông, ---, _, 520 triệu ,"Đường Hồ Ba Mẫu, Phường Phương Liên, Quận Đống Đa, Hà Nội"

28/09/2020,/files/properties/2020/9/20/thumbnails/06965092-1252-ban-can-ho-chung-cu-ha-noi.jpg,6m,5 lầu,3 phòng ngủ,chỗ để xe, 56 m vuông, 5x11m, _," 1,1 tỷ ","Đường Tam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội"

28/09/2020,/files/properties/2019/5/15/thumbnails/20190515_024134_4422264_0.jpg,5m,3 lầu,1 phòng ngủ,chỗ để xe, 32 m vuông, ---, _, 690 triệu ,"Đường Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội"

28/09/2020,/files/properties/2020/4/17/thumbnails/0chung-cu-mini-giap-nhi-truong-dinh-tan-mai-hon-500-trieu-can-o-to-do-cua.jpg,NULL,5 lầu,1 phòng ngủ,chỗ để xe, 35 m vuông, ---, _, 590 triệu ,"Phố Giáp Nhị, Phường Tân Mai, Quận Hoàng Mai, Hà Nội"

28/09/2020,/files/properties/2019/7/8/thumbnails/20190708_112152_4723145_0.jpg,NULL,3 lầu,2 phòng ngủ,chỗ để xe, 48 m vuông, ---, _, 980 triệu ,"Phố Đại La, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội"

28/09/2020,/files/properties/default.jpg,NULL,3 lầu,1 phòng ngủ,chỗ để xe, 40 m vuông, ---, _, 880 triệu ,"Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội"
